timestamp, utilization.gpu [%], memory.used [MiB]
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:24.970, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:25.983, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:26.997, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:28.011, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:29.025, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:30.040, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:31.053, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:32.067, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:33.081, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:34.095, 30 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:35.108, 28 %, 5614 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:36.123, 72 %, 862 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:37.137, 4 %, 1294 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:38.151, 53 %, 3687 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:39.165, 36 %, 5305 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:40.179, 37 %, 6695 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:41.193, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:42.208, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:43.221, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:44.235, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:45.249, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:46.263, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:47.278, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:48.292, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:49.305, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:50.326, 34 %, 7487 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:51.340, 29 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:52.354, 14 %, 4256 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:53.368, 18 %, 928 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:54.382, 24 %, 2620 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:55.396, 29 %, 4615 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:56.411, 41 %, 5975 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:57.425, 33 %, 7233 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:58.439, 41 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:18:59.453, 38 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:00.468, 41 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:01.483, 40 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:02.497, 40 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:03.511, 39 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:04.525, 41 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:05.539, 41 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:06.554, 40 %, 7497 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:07.568, 48 %, 5624 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:08.582, 27 %, 5624 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:09.597, 13 %, 2517 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:10.611, 5 %, 1146 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:11.625, 22 %, 3080 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:12.638, 37 %, 5121 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:13.651, 36 %, 6477 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:14.664, 40 %, 7437 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:15.678, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:16.692, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:17.706, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:18.720, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:19.734, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:20.749, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:21.762, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:22.777, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:23.791, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:24.805, 31 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:25.819, 34 %, 3741 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:26.834, 4 %, 774 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:27.847, 16 %, 1943 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:28.861, 31 %, 4405 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:29.875, 46 %, 5969 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:30.888, 36 %, 7197 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:31.901, 43 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:32.957, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:33.970, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:34.984, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:35.998, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:37.012, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:38.033, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:39.052, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:40.089, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:41.103, 36 %, 7487 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:42.157, 18 %, 3749 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:43.172, 26 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:44.188, 0 %, 24 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:45.203, 15 %, 1603 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:46.216, 37 %, 3945 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:47.231, 34 %, 5809 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:48.252, 37 %, 7155 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:49.266, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:50.279, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:51.294, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:52.309, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:53.323, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:54.338, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:55.353, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:56.368, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:57.382, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:58.396, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:19:59.411, 30 %, 5614 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:00.426, 26 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:01.441, 7 %, 1361 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:02.455, 45 %, 3693 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:03.470, 30 %, 5437 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:04.485, 39 %, 6863 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:05.499, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:06.514, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:07.528, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:08.543, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:09.558, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:10.572, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:11.586, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:12.600, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:13.614, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:14.628, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:15.642, 30 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:16.656, 15 %, 1868 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:17.670, 10 %, 688 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:18.684, 17 %, 1819 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:19.698, 36 %, 4427 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:20.712, 46 %, 6155 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:21.726, 35 %, 7331 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:22.739, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:23.751, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:24.765, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:25.779, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:26.793, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:27.807, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:28.821, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:29.834, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:30.848, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:31.862, 37 %, 7487 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:32.877, 17 %, 5614 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:33.894, 29 %, 15 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:34.909, 5 %, 1441 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:35.923, 36 %, 3637 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:36.939, 36 %, 5427 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:37.953, 44 %, 6915 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:38.967, 46 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:39.981, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:40.995, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:42.009, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:43.023, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:44.038, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:45.051, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:46.065, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:47.080, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:48.094, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:49.108, 36 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:50.123, 13 %, 3733 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:51.137, 2 %, 714 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:52.151, 34 %, 2953 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:53.165, 34 %, 4801 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:54.179, 45 %, 6475 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:55.193, 41 %, 7475 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:56.205, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:57.218, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:58.231, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:20:59.245, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:00.260, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:01.274, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:02.288, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:03.302, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:04.317, 43 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:05.330, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:06.344, 40 %, 3741 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:07.359, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:08.373, 20 %, 1395 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:09.387, 33 %, 4013 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:10.401, 34 %, 5813 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:11.416, 42 %, 7277 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:12.430, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:13.445, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:14.459, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:15.474, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:16.487, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:17.501, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:18.515, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:19.530, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:20.544, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:21.558, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:22.572, 49 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:23.586, 39 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:24.600, 4 %, 728 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:25.615, 52 %, 3029 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:26.629, 29 %, 4881 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:27.642, 33 %, 6569 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:28.655, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:29.667, 43 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:30.680, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:31.692, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:32.706, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:33.720, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:34.734, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:35.748, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:36.762, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:37.777, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:38.789, 31 %, 7487 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:39.805, 16 %, 5598 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:40.820, 0 %, 518 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:41.835, 13 %, 1674 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:42.849, 33 %, 4301 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:43.863, 33 %, 6101 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:44.876, 36 %, 7379 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:45.889, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:46.902, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:47.916, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:48.930, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:49.945, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:50.959, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:51.972, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:52.986, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:54.000, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:55.014, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:56.028, 31 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:57.043, 27 %, 1868 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:58.057, 3 %, 834 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:21:59.071, 47 %, 3409 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:00.083, 33 %, 5197 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:01.098, 40 %, 6745 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:02.111, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:03.123, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:04.136, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:05.149, 42 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:06.163, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:07.176, 38 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:08.191, 41 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:09.206, 39 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:10.219, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:11.234, 40 %, 7495 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:12.247, 29 %, 5622 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:13.262, 13 %, 5598 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:14.277, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:15.390, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:16.403, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:17.417, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:18.430, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:19.443, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:20.456, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:21.469, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:22.482, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:23.495, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:24.509, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:25.522, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:26.535, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:27.548, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:28.562, 0 %, 0 MiB
timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:22:29.575, 0 %, 0 MiB
